Velocity_m_s,X,U_magnitude,U_x,U_y,U_z,p,k,epsilon,nut
20.0,0.1154964678,9.234247467042765,9.174056579959327,-1.0343054101092415,0.19551078975200653,10.542198838146948,1.8736172059278529,34.97087174588165,0.0026390814775443298
20.0,0.11692280877000001,9.262147342022603,9.20250701854178,-1.0297792702130375,0.20197181403636932,10.370082939576687,1.8730694611657053,36.583159134368486,0.0026404550579157203
20.0,0.11836023916999998,9.289072927247165,9.230128860225614,-1.023563706681832,0.2095576524734497,10.160370048936958,1.8728194975690524,38.975472064181645,0.0026410587737576243
20.0,0.11980884517999998,9.312729943733618,9.254629118698945,-1.015556650594603,0.2177695333957672,9.910015547987896,1.8726590929854785,41.50879926247319,0.0026400618816321275
20.0,0.14597592738545453,8.05475064416617,8.042825605097542,-0.42468961275788225,0.10771702975034714,3.343603329274514,1.4972854333412844,168.9613541854253,0.001954322515653113
20.0,0.15992251389999998,8.408504730374089,8.395791350873267,-0.44586401713715734,0.12183871120214462,4.417521892580882,1.4956872721556373,132.27039033346736,0.0021140721128768986
20.0,0.16169425533999998,8.349467263758905,8.337715898703301,-0.4286222652542466,0.11126605421304703,4.393719710331376,1.4701462057905044,131.07251889035618,0.0020856667849473197
20.0,0.16347977159000002,8.308965485477412,8.298118546385204,-0.41282498176211224,0.09854726493358612,4.374500910296265,1.4448062004309317,129.46137482067243,0.002058735014410623
20.0,0.16527916973000004,8.290887853908604,8.280863161851164,-0.3983306866656457,0.08636761456727982,4.347494732786619,1.4200374911988332,128.42576555782153,0.0020339505668783456
20.0,0.16709255769999998,8.26851069519839,8.259219714868088,-0.38466266862803594,0.0747893676161766,4.327479987927529,1.3978328554899944,127.25463589606545,0.002008345473611715
20.0,0.16892004428999993,8.251919460015365,8.243294753523383,-0.37171604607207087,0.06398095190525055,4.310838018122915,1.3762281477310836,126.0872331566415,0.0019833595110388016
20.0,0.1707617391,8.231364325188558,8.223384844065883,-0.35833351263776414,0.053828004747629166,4.303274896809653,1.3546214486372183,124.03897009677814,0.0019616683266974553
20.0,0.24082421168999998,7.5446123478042,7.543755468856218,0.05947040011193197,-0.09691324084997177,5.850445421488432,0.5427662633713406,31.283534971287907,0.0013887612369048565
20.0,0.24422606744999995,7.514599273475089,7.51349150202646,0.07767036973895791,-0.10302913933992386,5.984875001635679,0.5055711900146347,26.231164635595235,0.0013663894088060695
20.0,0.24667734905999997,7.54628415490367,7.5438682825184715,0.15826223779801402,-0.10681267082691193,5.9790763108743334,0.3311284098503282,17.02961612204956,0.001200974634025595
20.0,0.24776031304999996,7.487025690687816,7.485609265014451,0.0964685710051803,-0.10909371823072433,6.126105608258816,0.46678008722188036,20.830750238290022,0.0013431870811752519
